        Date        ecHMS_Angle ecSHMS_Angle
2018-01-18 13:36:45          35        30.68
2018-01-18 13:36:46          35        30.62
2018-01-18 13:36:47          35        30.57
2018-01-18 13:36:48          35        30.54
2018-01-18 13:36:49          35        30.47
2018-01-18 13:36:50          35        30.43
2018-01-18 13:36:51          35         30.4
2018-01-18 13:36:52          35        30.35
2018-01-18 13:36:53          35         30.3
2018-01-18 13:36:54          35        30.25
2018-01-18 13:36:55          35        30.22
2018-01-18 13:36:56          35        30.16
2018-01-18 13:36:57          35        30.12
2018-01-18 13:36:58          35        30.08
2018-01-18 13:36:59          35        30.03
2018-01-18 13:37:00          35        29.97
2018-01-18 13:37:01          35        29.94
2018-01-18 13:37:02          35        29.91
2018-01-18 13:37:03          35        29.84
2018-01-18 13:37:04          35        29.78
2018-01-18 13:37:05          35        29.77
2018-01-18 13:37:06          35        29.71
2018-01-18 13:37:07          35        29.65
2018-01-18 13:37:08          35        29.61
2018-01-18 13:37:09          35        29.58
2018-01-18 13:37:10          35        29.53
2018-01-18 13:37:11          35        29.46
2018-01-18 13:37:12          35        29.42
2018-01-18 13:37:13          35        29.41
2018-01-18 13:37:14          35        29.35
2018-01-18 13:37:15          35         29.3
2018-01-18 13:37:16          35        29.27
2018-01-18 13:37:17          35         29.2
2018-01-18 13:37:18          35        29.13
2018-01-18 13:37:19          35         29.1
2018-01-18 13:37:20          35        29.09
2018-01-18 13:37:21          35        29.01
2018-01-18 13:37:22          35        28.94
2018-01-18 13:37:24          35         28.9
2018-01-18 13:37:25          35        28.83
2018-01-18 13:37:26          35        28.77
2018-01-18 13:37:27          35        28.75
2018-01-18 13:37:28          35        28.73
2018-01-18 13:37:29          35        28.65
2018-01-18 13:37:30          35        28.59
2018-01-18 13:37:31          35        28.56
2018-01-18 13:37:32          35        28.53
2018-01-18 13:37:33          35        28.48
2018-01-18 13:37:34          35        28.43
2018-01-18 13:37:35          35        28.38
2018-01-18 13:37:36          35        28.32
2018-01-18 13:37:37          35        28.29
2018-01-18 13:37:38          35        28.25
2018-01-18 13:37:39          35        28.22
2018-01-18 13:37:40          35        28.15
2018-01-18 13:37:41          35        28.08
2018-01-18 13:37:42          35        28.06
2018-01-18 13:37:43          35        28.04
2018-01-18 13:37:44          35        27.97
2018-01-18 13:37:45          35        27.91
2018-01-18 13:37:46          35        27.89
2018-01-18 13:37:47          35        27.86
2018-01-18 13:37:48          35        27.78
2018-01-18 13:37:49          35        27.73
2018-01-18 13:37:50          35        27.71
2018-01-18 13:37:51          35        27.67
2018-01-18 13:37:52          35        27.58
2018-01-18 13:37:53          35        27.55
2018-01-18 13:37:55          35        27.48
2018-01-18 13:37:56          35        27.42
2018-01-18 13:37:57          35        27.41
2018-01-18 13:37:58          35        27.35
2018-01-18 13:37:59          35        27.27
2018-01-18 13:38:00          35        27.24
2018-01-18 13:38:01          35        27.22
2018-01-18 13:38:02          35        27.17
2018-01-18 13:38:03          35         27.1
2018-01-18 13:38:04          35        27.07
2018-01-18 13:38:05          35        27.05
2018-01-18 13:38:06          35        26.97
2018-01-18 13:38:07          35        26.92
2018-01-18 13:38:08          35         26.9
2018-01-18 13:38:09          35        26.85
2018-01-18 13:38:10          35        26.79
2018-01-18 13:38:11          35        26.76
2018-01-18 13:38:12          35        26.72
2018-01-18 13:38:13          35        26.66
2018-01-18 13:38:14          35        26.62
2018-01-18 13:38:15          35        26.58
2018-01-18 13:38:16          35        26.53
2018-01-18 13:38:17          35        26.48
2018-01-18 13:38:18          35        26.44
2018-01-18 13:38:19          35        26.38
2018-01-18 13:38:20          35        26.34
2018-01-18 13:38:21          35         26.3
2018-01-18 13:38:22          35        26.25
2018-01-18 13:38:23          35        26.21
2018-01-18 13:38:24          35        26.16
2018-01-18 13:38:25          35        26.12
2018-01-18 13:38:26          35        26.07
2018-01-18 13:38:27          35        26.02
2018-01-18 13:38:28          35        25.98
2018-01-18 13:38:29          35        25.94
2018-01-18 13:38:30          35        25.89
2018-01-18 13:38:31          35        25.84
2018-01-18 13:38:32          35        25.81
2018-01-18 13:38:33          35        25.75
2018-01-18 13:38:34          35         25.7
2018-01-18 13:38:35          35        25.66
2018-01-18 13:38:36          35        25.61
2018-01-18 13:38:37          35        25.56
2018-01-18 13:38:38          35        25.52
2018-01-18 13:38:39          35        25.47
2018-01-18 13:38:40          35        25.43
2018-01-18 13:38:41          35        25.38
2018-01-18 13:38:42          35        25.33
2018-01-18 13:38:43          35        25.27
2018-01-18 13:38:44          35        25.23
2018-01-18 13:38:45          35        25.19
2018-01-18 13:38:46          35        25.16
2018-01-18 13:38:47          35        25.11
2018-01-18 13:38:48          35        25.06
2018-01-18 13:38:49          35        25.01
2018-01-18 13:38:50          35        24.96
2018-01-18 13:38:51          35        24.92
2018-01-18 13:38:52          35        24.89
2018-01-18 13:38:53          35        24.85
2018-01-18 13:38:54          35        24.79
2018-01-18 13:38:55          35        24.75
2018-01-18 13:38:56          35         24.7
2018-01-18 13:38:57          35        24.67
2018-01-18 13:38:58          35        24.62
2018-01-18 13:38:59          35        24.57
2018-01-18 13:39:00          35        24.53
2018-01-18 13:39:01          35        24.49
2018-01-18 13:39:02          35        24.44
2018-01-18 13:39:03          35         24.4
2018-01-18 13:39:04          35        24.34
2018-01-18 13:39:05          35         24.3
2018-01-18 13:39:06          35        24.24
2018-01-18 13:39:07          35         24.2
2018-01-18 13:39:08          35        24.16
2018-01-18 13:39:09          35        24.12
2018-01-18 13:39:10          35        24.07
2018-01-18 13:39:11          35        24.02
2018-01-18 13:39:12          35        23.97
2018-01-18 13:39:13          35        23.94
2018-01-18 13:39:14          35        23.87
2018-01-18 13:39:15          35        23.84
2018-01-18 13:39:16          35         23.8
2018-01-18 13:39:17          35        23.74
2018-01-18 13:39:18          35        23.71
2018-01-18 13:39:19          35        23.67
2018-01-18 13:39:20          35        23.62
2018-01-18 13:39:21          35        23.57
2018-01-18 13:39:22          35         23.5
2018-01-18 13:39:24          35        23.44
2018-01-18 13:39:25          35        23.39
2018-01-18 13:39:26          35        23.35
2018-01-18 13:39:27          35        23.31
2018-01-18 13:39:28          35        23.25
2018-01-18 13:39:29          35        23.19
2018-01-18 13:39:30          35        23.15
2018-01-18 13:39:31          35        23.11
2018-01-18 13:39:32          35        23.06
2018-01-18 13:39:33          35        23.03
2018-01-18 13:39:34          35        22.97
2018-01-18 13:39:35          35        22.91
2018-01-18 13:39:36          35        22.85
2018-01-18 13:39:37          35        22.82
2018-01-18 13:39:38          35        22.79
2018-01-18 13:39:39          35        22.76
2018-01-18 13:39:40          35        22.69
2018-01-18 13:39:41          35        22.65
2018-01-18 13:39:42          35        22.62
2018-01-18 13:39:43          35        22.57
2018-01-18 13:39:44          35        22.51
2018-01-18 13:39:45          35        22.49
2018-01-18 13:39:46          35        22.42
2018-01-18 13:39:47          35        22.38
2018-01-18 13:39:48          35        22.35
2018-01-18 13:39:49          35        22.29
2018-01-18 13:39:50          35        22.24
2018-01-18 13:39:51          35        22.21
2018-01-18 13:39:52          35        22.15
2018-01-18 13:39:53          35        22.12
2018-01-18 13:39:54          35        22.07
2018-01-18 13:39:55          35        22.02
2018-01-18 13:39:56          35        21.97
2018-01-18 13:39:57          35        21.94
2018-01-18 13:39:58          35        21.88
2018-01-18 13:39:59          35        21.85
2018-01-18 13:40:00          35         21.8
2018-01-18 13:40:01          35        21.75
2018-01-18 13:40:02          35        21.71
2018-01-18 13:40:03          35        21.66
2018-01-18 13:40:04          35        21.61
2018-01-18 13:40:05          35        21.56
2018-01-18 13:40:06          35        21.53
2018-01-18 13:40:07          35        21.46
2018-01-18 13:40:08          35        21.43
2018-01-18 13:40:09          35        21.37
2018-01-18 13:40:10          35        21.34
2018-01-18 13:40:11          35         21.3
2018-01-18 13:40:12          35        21.25
2018-01-18 13:40:13          35        21.21
2018-01-18 13:40:14          35        21.16
2018-01-18 13:40:15          35        21.12
2018-01-18 13:40:16          35        21.07
2018-01-18 13:40:17          35        21.02
2018-01-18 13:40:18          35        20.98
2018-01-18 13:40:19          35        20.94
2018-01-18 13:40:20          35        20.88
2018-01-18 13:40:21          35        20.83
2018-01-18 13:40:22          35         20.8
2018-01-18 13:40:23          35        20.76
2018-01-18 13:40:24          35        20.69
2018-01-18 13:40:25          35        20.65
2018-01-18 13:40:26          35         20.6
2018-01-18 13:40:27          35        20.55
2018-01-18 13:40:28          35        20.51
2018-01-18 13:40:29          35        20.46
2018-01-18 13:40:30          35        20.43
2018-01-18 13:40:31          35        20.37
2018-01-18 13:40:32          35         20.3
2018-01-18 13:40:33          35        20.26
2018-01-18 13:40:34          35        20.25
2018-01-18 13:40:35          35        20.18
2018-01-18 13:40:36          35        20.13
2018-01-18 13:40:37          35         20.1
2018-01-18 13:40:38          35        20.06
2018-01-18 13:40:39          35           20
2018-01-18 13:40:40          35        19.97
2018-01-18 13:40:41          35        19.93
2018-01-18 13:40:42          35        19.86
2018-01-18 13:40:43          35        19.82
2018-01-18 13:40:44          35         19.8
2018-01-18 13:40:45          35        19.76
2018-01-18 13:40:46          35        19.66
2018-01-18 13:40:47          35        19.63
2018-01-18 13:40:48          35        19.61
2018-01-18 13:40:49          35        19.56
2018-01-18 13:40:50          35        19.49
2018-01-18 13:40:51          35        19.43
2018-01-18 13:40:52          35        19.41
2018-01-18 13:40:53          35        19.39
2018-01-18 13:40:54          35        19.32
2018-01-18 13:40:55          35        19.25
2018-01-18 13:40:56          35        19.23
2018-01-18 13:40:57          35         19.2
2018-01-18 13:40:58          35        19.14
2018-01-18 13:40:59          35        19.07
2018-01-18 13:41:00          35        19.06
2018-01-18 13:41:01          35        19.01
2018-01-18 13:41:02          35        18.93
2018-01-18 13:41:03          35         18.9
2018-01-18 13:41:05          35        18.81
2018-01-18 13:41:06          35        18.79
2018-01-18 13:41:07          35        18.75
2018-01-18 13:41:08          35        18.68
2018-01-18 13:41:09          35        18.66
2018-01-18 13:41:10          35         18.6
2018-01-18 13:41:11          35        18.55
2018-01-18 13:41:12          35        18.52
